ensembl_gene_id	chromosome_name	external_gene_name	transcript_count	description
ENSG00000100823	14	APEX1	20	APEX nuclease (multifunctional DNA repair enzyme) 1 [Source:HGNC Symbol;Acc:587]
ENSG00000100836	14	PABPN1	8	poly(A) binding protein, nuclear 1 [Source:HGNC Symbol;Acc:8565]
ENSG00000100842	14	EFS	3	embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:16898]
ENSG00000100852	14	ARHGAP5	11	Rho GTPase activating protein 5 [Source:HGNC Symbol;Acc:675]
ENSG00000100865	14	CINP	9	cyclin-dependent kinase 2 interacting protein [Source:HGNC Symbol;Acc:23789]
ENSG00000100883	14	SRP54	13	signal recognition particle 54kDa [Source:HGNC Symbol;Acc:11301]
ENSG00000100888	14	CHD8	14	chromodomain helicase DNA binding protein 8 [Source:HGNC Symbol;Acc:20153]
ENSG00000100889	14	PCK2	16	phosphoenolpyruvate carboxykinase 2 (mitochondrial) [Source:HGNC Symbol;Acc:8725]
ENSG00000100897	14	DCAF11	38	DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:20258]
ENSG00000100902	14	PSMA6	14	proteasome (prosome, macropain) subunit, alpha type, 6 [Source:HGNC Symbol;Acc:9535]
ENSG00000100906	14	NFKBIA	10	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha [Source:HGNC Symbol;Acc:7797]
ENSG00000100908	14	EMC9	7	ER membrane protein complex subunit 9 [Source:HGNC Symbol;Acc:20273]
ENSG00000100911	14	PSME2	16	proteasome (prosome, macropain) activator subunit 2 (PA28 beta) [Source:HGNC Symbol;Acc:9569]
ENSG00000100916	14	BRMS1L	7	breast cancer metastasis-suppressor 1-like [Source:HGNC Symbol;Acc:20512]
ENSG00000100918	14	REC8	13	REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:16879]
ENSG00000100926	14	TM9SF1	13	transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:11864]
ENSG00000100934	14	SEC23A	15	Sec23 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:10701]
ENSG00000100938	14	GMPR2	30	guanosine monophosphate reductase 2 [Source:HGNC Symbol;Acc:4377]
ENSG00000100941	14	PNN	6	pinin, desmosome associated protein [Source:HGNC Symbol;Acc:9162]
ENSG00000100949	14	RABGGTA	21	Rab geranylgeranyltransferase, alpha subunit [Source:HGNC Symbol;Acc:9795]
ENSG00000100968	14	NFATC4	33	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4 [Source:HGNC Symbol;Acc:7778]
ENSG00000100979	20	PLTP	6	phospholipid transfer protein [Source:HGNC Symbol;Acc:9093]
ENSG00000100982	20	PCIF1	2	PDX1 C-terminal inhibiting factor 1 [Source:HGNC Symbol;Acc:16200]
ENSG00000100983	20	GSS	3	glutathione synthetase [Source:HGNC Symbol;Acc:4624]
ENSG00000100991	20	TRPC4AP	4	transient receptor potential cation channel, subfamily C, member 4 associated protein [Source:HGNC Symbol;Acc:16181]
ENSG00000100994	20	PYGB	3	phosphorylase, glycogen; brain [Source:HGNC Symbol;Acc:9723]
ENSG00000100997	20	ABHD12	9	abhydrolase domain containing 12 [Source:HGNC Symbol;Acc:15868]
ENSG00000101000	20	PROCR	1	protein C receptor, endothelial [Source:HGNC Symbol;Acc:9452]
ENSG00000101003	20	GINS1	5	GINS complex subunit 1 (Psf1 homolog) [Source:HGNC Symbol;Acc:28980]
ENSG00000101004	20	NINL	7	ninein-like [Source:HGNC Symbol;Acc:29163]
ENSG00000101017	20	CD40	6	CD40 molecule, TNF receptor superfamily member 5 [Source:HGNC Symbol;Acc:11919]
ENSG00000101019	20	UQCC1	27	ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:15891]
ENSG00000101040	20	ZMYND8	18	zinc finger, MYND-type containing 8 [Source:HGNC Symbol;Acc:9397]
ENSG00000101052	20	IFT52	9	intraflagellar transport 52 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:15901]
ENSG00000101057	20	MYBL2	2	v-myb avian myeloblastosis viral oncogene homolog-like 2 [Source:HGNC Symbol;Acc:7548]
ENSG00000101079	20	NDRG3	6	NDRG family member 3 [Source:HGNC Symbol;Acc:14462]
ENSG00000101084	20	C20orf24	7	chromosome 20 open reading frame 24 [Source:HGNC Symbol;Acc:15870]
ENSG00000101098	20	RIMS4	2	regulating synaptic membrane exocytosis 4 [Source:HGNC Symbol;Acc:16183]
ENSG00000101104	20	PABPC1L	17	poly(A) binding protein, cytoplasmic 1-like [Source:HGNC Symbol;Acc:15797]
ENSG00000101109	20	STK4	8	serine/threonine kinase 4 [Source:HGNC Symbol;Acc:11408]
ENSG00000101115	20	SALL4	5	spalt-like transcription factor 4 [Source:HGNC Symbol;Acc:15924]
ENSG00000101126	20	ADNP	5	activity-dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:15766]
ENSG00000101132	20	PFDN4	5	prefoldin subunit 4 [Source:HGNC Symbol;Acc:8868]
ENSG00000101134	20	DOK5	4	docking protein 5 [Source:HGNC Symbol;Acc:16173]
ENSG00000101138	20	CSTF1	7	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa [Source:HGNC Symbol;Acc:2483]
ENSG00000101146	20	RAE1	9	ribonucleic acid export 1 [Source:HGNC Symbol;Acc:9828]
ENSG00000101150	20	TPD52L2	8	tumor protein D52-like 2 [Source:HGNC Symbol;Acc:12007]
ENSG00000101152	20	DNAJC5	3	DnaJ (Hsp40) homolog, subfamily C, member 5 [Source:HGNC Symbol;Acc:16235]
ENSG00000101158	20	NELFCD	14	negative elongation factor complex member C/D [Source:HGNC Symbol;Acc:15934]
ENSG00000101161	20	PRPF6	2	pre-mRNA processing factor 6 [Source:HGNC Symbol;Acc:15860]
ENSG00000101166	20	SLMO2	4	slowmo homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:15892]
ENSG00000101181	20	MTG2	12	mitochondrial ribosome-associated GTPase 2 [Source:HGNC Symbol;Acc:16239]
ENSG00000101182	20	PSMA7	6	proteasome (prosome, macropain) subunit, alpha type, 7 [Source:HGNC Symbol;Acc:9536]
ENSG00000101187	20	SLCO4A1	9	solute carrier organic anion transporter family, member 4A1 [Source:HGNC Symbol;Acc:10953]
ENSG00000101189	20	MRGBP	1	MRG/MORF4L binding protein [Source:HGNC Symbol;Acc:15866]
ENSG00000101190	20	TCFL5	2	transcription factor-like 5 (basic helix-loop-helix) [Source:HGNC Symbol;Acc:11646]
ENSG00000101191	20	DIDO1	9	death inducer-obliterator 1 [Source:HGNC Symbol;Acc:2680]
ENSG00000101193	20	GID8	2	GID complex subunit 8 [Source:HGNC Symbol;Acc:15857]
ENSG00000101194	20	SLC17A9	7	solute carrier family 17 (vesicular nucleotide transporter), member 9 [Source:HGNC Symbol;Acc:16192]
ENSG00000101198	20	NKAIN4	9	Na+/K+ transporting ATPase interacting 4 [Source:HGNC Symbol;Acc:16191]
ENSG00000101199	20	ARFGAP1	23	ADP-ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:15852]
ENSG00000101216	20	GMEB2	3	glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:4371]
ENSG00000101220	20	C20orf27	4	chromosome 20 open reading frame 27 [Source:HGNC Symbol;Acc:15873]
ENSG00000101224	20	CDC25B	9	cell division cycle 25B [Source:HGNC Symbol;Acc:1726]
ENSG00000101236	20	RNF24	4	ring finger protein 24 [Source:HGNC Symbol;Acc:13779]
ENSG00000101246	20	ARFRP1	12	ADP-ribosylation factor related protein 1 [Source:HGNC Symbol;Acc:662]
ENSG00000101247	20	NDUFAF5	16	NADH dehydrogenase (ubiquinone) complex I, assembly factor 5 [Source:HGNC Symbol;Acc:15899]
ENSG00000101255	20	TRIB3	4	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:16228]
ENSG00000101265	20	RASSF2	3	Ras association (RalGDS/AF-6) domain family member 2 [Source:HGNC Symbol;Acc:9883]
ENSG00000101266	20	CSNK2A1	9	casein kinase 2, alpha 1 polypeptide [Source:HGNC Symbol;Acc:2457]
ENSG00000101290	20	CDS2	8	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 [Source:HGNC Symbol;Acc:1801]
ENSG00000101294	20	HM13	25	histocompatibility (minor) 13 [Source:HGNC Symbol;Acc:16435]
ENSG00000101310	20	SEC23B	8	Sec23 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:10702]
ENSG00000101311	20	FERMT1	4	fermitin family member 1 [Source:HGNC Symbol;Acc:15889]
ENSG00000101331	20	CCM2L	3	cerebral cavernous malformation 2-like [Source:HGNC Symbol;Acc:16153]
ENSG00000101333	20	PLCB4	14	phospholipase C, beta 4 [Source:HGNC Symbol;Acc:9059]
ENSG00000101335	20	MYL9	2	myosin, light chain 9, regulatory [Source:HGNC Symbol;Acc:15754]
ENSG00000101337	20	TM9SF4	7	transmembrane 9 superfamily protein member 4 [Source:HGNC Symbol;Acc:30797]
ENSG00000101343	20	CRNKL1	7	crooked neck pre-mRNA splicing factor 1 [Source:HGNC Symbol;Acc:15762]
ENSG00000101346	20	POFUT1	6	protein O-fucosyltransferase 1 [Source:HGNC Symbol;Acc:14988]
ENSG00000101347	20	SAMHD1	3	SAM domain and HD domain 1 [Source:HGNC Symbol;Acc:15925]
ENSG00000101350	20	KIF3B	2	kinesin family member 3B [Source:HGNC Symbol;Acc:6320]
ENSG00000101361	20	NOP56	18	NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:15911]
ENSG00000101363	20	MANBAL	6	mannosidase, beta A, lysosomal-like [Source:HGNC Symbol;Acc:15799]
ENSG00000101365	20	IDH3B	11	isocitrate dehydrogenase 3 (NAD+) beta [Source:HGNC Symbol;Acc:5385]
ENSG00000101367	20	MAPRE1	1	microtubule-associated protein, RP/EB family, member 1 [Source:HGNC Symbol;Acc:6890]
ENSG00000101384	20	JAG1	2	jagged 1 [Source:HGNC Symbol;Acc:6188]
ENSG00000101391	20	CDK5RAP1	17	CDK5 regulatory subunit associated protein 1 [Source:HGNC Symbol;Acc:15880]
ENSG00000101407	20	TTI1	5	TELO2 interacting protein 1 [Source:HGNC Symbol;Acc:29029]
ENSG00000101412	20	E2F1	1	E2F transcription factor 1 [Source:HGNC Symbol;Acc:3113]
ENSG00000101413	20	RPRD1B	6	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:16209]
ENSG00000101417	20	PXMP4	3	peroxisomal membrane protein 4, 24kDa [Source:HGNC Symbol;Acc:15920]
ENSG00000101421	20	CHMP4B	1	charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:16171]
ENSG00000101439	20	CST3	3	cystatin C [Source:HGNC Symbol;Acc:2475]
ENSG00000101442	20	ACTR5	1	ARP5 actin-related protein 5 homolog (yeast) [Source:HGNC Symbol;Acc:14671]
ENSG00000101443	20	WFDC2	7	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:15939]
ENSG00000101444	20	AHCY	6	adenosylhomocysteinase [Source:HGNC Symbol;Acc:343]
ENSG00000101447	20	FAM83D	1	family with sequence similarity 83, member D [Source:HGNC Symbol;Acc:16122]
ENSG00000101452	20	DHX35	7	DEAH (Asp-Glu-Ala-His) box polypeptide 35 [Source:HGNC Symbol;Acc:15861]
ENSG00000101457	20	DNTTIP1	6	deoxynucleotidyltransferase, terminal, interacting protein 1 [Source:HGNC Symbol;Acc:16160]
ENSG00000101464	20	PIGU	6	phosphatidylinositol glycan anchor biosynthesis, class U [Source:HGNC Symbol;Acc:15791]
ENSG00000101470	20	TNNC2	2	troponin C type 2 (fast) [Source:HGNC Symbol;Acc:11944]
ENSG00000101473	20	ACOT8	12	acyl-CoA thioesterase 8 [Source:HGNC Symbol;Acc:15919]
ENSG00000101474	20	APMAP	3	adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:13238]
ENSG00000101489	18	CELF4	24	CUGBP, Elav-like family member 4 [Source:HGNC Symbol;Acc:14015]
ENSG00000101493	18	ZNF516	6	zinc finger protein 516 [Source:HGNC Symbol;Acc:28990]
ENSG00000101544	18	ADNP2	5	ADNP homeobox 2 [Source:HGNC Symbol;Acc:23803]
ENSG00000101546	18	RBFA	5	ribosome binding factor A (putative) [Source:HGNC Symbol;Acc:26120]
ENSG00000101557	18	USP14	9	ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) [Source:HGNC Symbol;Acc:12612]
ENSG00000101558	18	VAPA	9	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa [Source:HGNC Symbol;Acc:12648]
ENSG00000101574	18	METTL4	7	methyltransferase like 4 [Source:HGNC Symbol;Acc:24726]
ENSG00000101577	18	LPIN2	4	lipin 2 [Source:HGNC Symbol;Acc:14450]
ENSG00000101596	18	SMCHD1	14	structural maintenance of chromosomes flexible hinge domain containing 1 [Source:HGNC Symbol;Acc:29090]
ENSG00000101608	18	MYL12A	12	myosin, light chain 12A, regulatory, non-sarcomeric [Source:HGNC Symbol;Acc:16701]
ENSG00000101624	18	CEP76	12	centrosomal protein 76kDa [Source:HGNC Symbol;Acc:25727]
ENSG00000101639	18	CEP192	15	centrosomal protein 192kDa [Source:HGNC Symbol;Acc:25515]
ENSG00000101654	18	RNMT	11	RNA (guanine-7-) methyltransferase [Source:HGNC Symbol;Acc:10075]
ENSG00000101665	18	SMAD7	8	SMAD family member 7 [Source:HGNC Symbol;Acc:6773]
ENSG00000101670	18	LIPG	6	lipase, endothelial [Source:HGNC Symbol;Acc:6623]
ENSG00000101680	18	LAMA1	8	laminin, alpha 1 [Source:HGNC Symbol;Acc:6481]
ENSG00000101695	18	RNF125	5	ring finger protein 125, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:21150]
ENSG00000101745	18	ANKRD12	10	ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:29135]
ENSG00000101751	18	POLI	16	polymerase (DNA directed) iota [Source:HGNC Symbol;Acc:9182]
ENSG00000101752	18	MIB1	4	mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:21086]
ENSG00000101773	18	RBBP8	16	retinoblastoma binding protein 8 [Source:HGNC Symbol;Acc:9891]
ENSG00000101782	18	RIOK3	11	RIO kinase 3 [Source:HGNC Symbol;Acc:11451]
ENSG00000101811	X	CSTF2	4	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa [Source:HGNC Symbol;Acc:2484]
ENSG00000101843	X	PSMD10	7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 [Source:HGNC Symbol;Acc:9555]
ENSG00000101849	X	TBL1X	10	transducin (beta)-like 1X-linked [Source:HGNC Symbol;Acc:11585]
ENSG00000101850	X	GPR143	6	G protein-coupled receptor 143 [Source:HGNC Symbol;Acc:20145]
ENSG00000101856	X	PGRMC1	2	progesterone receptor membrane component 1 [Source:HGNC Symbol;Acc:16090]
ENSG00000101868	X	POLA1	5	polymerase (DNA directed), alpha 1, catalytic subunit [Source:HGNC Symbol;Acc:9173]
ENSG00000101871	X	MID1	10	midline 1 (Opitz/BBB syndrome) [Source:HGNC Symbol;Acc:7095]
ENSG00000101882	X	NKAP	3	NFKB activating protein [Source:HGNC Symbol;Acc:29873]
ENSG00000101888	X	NXT2	4	nuclear transport factor 2-like export factor 2 [Source:HGNC Symbol;Acc:18151]
ENSG00000101901	X	ALG13	23	ALG13, UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:30881]
ENSG00000101911	X	PRPS2	5	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:9465]
ENSG00000101928	X	MOSPD1	7	motile sperm domain containing 1 [Source:HGNC Symbol;Acc:25235]
ENSG00000101935	X	AMMECR1	5	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1 [Source:HGNC Symbol;Acc:467]
ENSG00000101938	X	CHRDL1	7	chordin-like 1 [Source:HGNC Symbol;Acc:29861]
ENSG00000101940	X	WDR13	14	WD repeat domain 13 [Source:HGNC Symbol;Acc:14352]
ENSG00000101945	X	SUV39H1	5	suppressor of variegation 3-9 homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:11479]
ENSG00000101966	X	XIAP	11	X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:592]
ENSG00000101972	X	STAG2	19	stromal antigen 2 [Source:HGNC Symbol;Acc:11355]
ENSG00000101974	X	ATP11C	11	ATPase, class VI, type 11C [Source:HGNC Symbol;Acc:13554]
ENSG00000101997	X	CCDC22	3	coiled-coil domain containing 22 [Source:HGNC Symbol;Acc:28909]
ENSG00000102003	X	SYP	9	synaptophysin [Source:HGNC Symbol;Acc:11506]
ENSG00000102024	X	PLS3	11	plastin 3 [Source:HGNC Symbol;Acc:9091]
ENSG00000102030	X	NAA10	16	N(alpha)-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:18704]
ENSG00000102038	X	SMARCA1	4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:11097]
ENSG00000102043	X	MTMR8	5	myotubularin related protein 8 [Source:HGNC Symbol;Acc:16825]
ENSG00000102054	X	RBBP7	12	retinoblastoma binding protein 7 [Source:HGNC Symbol;Acc:9890]
ENSG00000102069	X	UBE2NL	1	ubiquitin-conjugating enzyme E2N-like [Source:HGNC Symbol;Acc:31710]
ENSG00000102078	X	SLC25A14	14	solute carrier family 25 (mitochondrial carrier, brain), member 14 [Source:HGNC Symbol;Acc:10984]
ENSG00000102081	X	FMR1	13	fragile X mental retardation 1 [Source:HGNC Symbol;Acc:3775]
ENSG00000102096	X	PIM2	3	pim-2 oncogene [Source:HGNC Symbol;Acc:8987]
ENSG00000102098	X	SCML2	4	sex comb on midleg-like 2 (Drosophila) [Source:HGNC Symbol;Acc:10581]
ENSG00000102100	X	SLC35A2	9	solute carrier family 35 (UDP-galactose transporter), member A2 [Source:HGNC Symbol;Acc:11022]
ENSG00000102103	X	PQBP1	18	polyglutamine binding protein 1 [Source:HGNC Symbol;Acc:9330]
ENSG00000102119	X	EMD	9	emerin [Source:HGNC Symbol;Acc:3331]
ENSG00000102125	X	TAZ	25	tafazzin [Source:HGNC Symbol;Acc:11577]
ENSG00000102144	X	PGK1	7	phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:8896]
ENSG00000102158	X	MAGT1	3	magnesium transporter 1 [Source:HGNC Symbol;Acc:28880]
ENSG00000102172	X	SMS	5	spermine synthase [Source:HGNC Symbol;Acc:11123]
ENSG00000102178	X	UBL4A	6	ubiquitin-like 4A [Source:HGNC Symbol;Acc:12505]
ENSG00000102189	12	EEA1	5	early endosome antigen 1 [Source:HGNC Symbol;Acc:3185]
ENSG00000102218	X	RP2	1	retinitis pigmentosa 2 (X-linked recessive) [Source:HGNC Symbol;Acc:10274]
ENSG00000102221	X	JADE3	4	jade family PHD finger 3 [Source:HGNC Symbol;Acc:22982]
ENSG00000102225	X	CDK16	22	cyclin-dependent kinase 16 [Source:HGNC Symbol;Acc:8749]
ENSG00000102226	X	USP11	12	ubiquitin specific peptidase 11 [Source:HGNC Symbol;Acc:12609]
ENSG00000102230	X	PCYT1B	4	phosphate cytidylyltransferase 1, choline, beta [Source:HGNC Symbol;Acc:8755]
ENSG00000102241	X	HTATSF1	4	HIV-1 Tat specific factor 1 [Source:HGNC Symbol;Acc:5276]
ENSG00000102265	X	TIMP1	6	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:11820]
ENSG00000102271	X	KLHL4	2	kelch-like family member 4 [Source:HGNC Symbol;Acc:6355]
ENSG00000102290	X	PCDH11X	9	protocadherin 11 X-linked [Source:HGNC Symbol;Acc:8656]
ENSG00000102302	X	FGD1	1	FYVE, RhoGEF and PH domain containing 1 [Source:HGNC Symbol;Acc:3663]
ENSG00000102309	X	PIN4	7	protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin) [Source:HGNC Symbol;Acc:8992]
ENSG00000102312	X	PORCN	15	porcupine homolog (Drosophila) [Source:HGNC Symbol;Acc:17652]
ENSG00000102316	X	MAGED2	13	melanoma antigen family D, 2 [Source:HGNC Symbol;Acc:16353]
ENSG00000102317	X	RBM3	12	RNA binding motif (RNP1, RRM) protein 3 [Source:HGNC Symbol;Acc:9900]
ENSG00000102349	X	KLF8	5	Kruppel-like factor 8 [Source:HGNC Symbol;Acc:6351]
ENSG00000102383	X	ZDHHC15	4	zinc finger, DHHC-type containing 15 [Source:HGNC Symbol;Acc:20342]
ENSG00000102384	X	CENPI	6	centromere protein I [Source:HGNC Symbol;Acc:3968]
ENSG00000102390	X	PBDC1	2	polysaccharide biosynthesis domain containing 1 [Source:HGNC Symbol;Acc:28790]
ENSG00000102393	X	GLA	7	galactosidase, alpha [Source:HGNC Symbol;Acc:4296]
ENSG00000102401	X	ARMCX3	7	armadillo repeat containing, X-linked 3 [Source:HGNC Symbol;Acc:24065]
ENSG00000102409	X	BEX4	2	brain expressed, X-linked 4 [Source:HGNC Symbol;Acc:25475]
ENSG00000102471	13	NDFIP2	4	Nedd4 family interacting protein 2 [Source:HGNC Symbol;Acc:18537]
ENSG00000102531	13	FNDC3A	6	fibronectin type III domain containing 3A [Source:HGNC Symbol;Acc:20296]
ENSG00000102543	13	CDADC1	8	cytidine and dCMP deaminase domain containing 1 [Source:HGNC Symbol;Acc:20299]
ENSG00000102572	13	STK24	8	serine/threonine kinase 24 [Source:HGNC Symbol;Acc:11403]
ENSG00000102580	13	DNAJC3	2	DnaJ (Hsp40) homolog, subfamily C, member 3 [Source:HGNC Symbol;Acc:9439]
ENSG00000102595	13	UGGT2	11	UDP-glucose glycoprotein glucosyltransferase 2 [Source:HGNC Symbol;Acc:15664]
ENSG00000102606	13	ARHGEF7	21	Rho guanine nucleotide exchange factor (GEF) 7 [Source:HGNC Symbol;Acc:15607]
ENSG00000102699	13	PARP4	3	poly (ADP-ribose) polymerase family, member 4 [Source:HGNC Symbol;Acc:271]
ENSG00000102710	13	SUPT20H	24	suppressor of Ty 20 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:20596]
ENSG00000102738	13	MRPS31	4	mitochondrial ribosomal protein S31 [Source:HGNC Symbol;Acc:16632]
ENSG00000102743	13	SLC25A15	4	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 [Source:HGNC Symbol;Acc:10985]
ENSG00000102753	13	KPNA3	2	karyopherin alpha 3 (importin alpha 4) [Source:HGNC Symbol;Acc:6396]
ENSG00000102755	13	FLT1	5	fms-related tyrosine kinase 1 [Source:HGNC Symbol;Acc:3763]
ENSG00000102763	13	VWA8	4	von Willebrand factor A domain containing 8 [Source:HGNC Symbol;Acc:29071]
ENSG00000102780	13	DGKH	8	diacylglycerol kinase, eta [Source:HGNC Symbol;Acc:2854]
ENSG00000102781	13	KATNAL1	5	katanin p60 subunit A-like 1 [Source:HGNC Symbol;Acc:28361]
ENSG00000102786	13	INTS6	24	integrator complex subunit 6 [Source:HGNC Symbol;Acc:14879]
ENSG00000102796	13	DHRS12	9	dehydrogenase/reductase (SDR family) member 12 [Source:HGNC Symbol;Acc:25832]
ENSG00000102804	13	TSC22D1	11	TSC22 domain family, member 1 [Source:HGNC Symbol;Acc:16826]
ENSG00000102805	13	CLN5	2	ceroid-lipofuscinosis, neuronal 5 [Source:HGNC Symbol;Acc:2076]
ENSG00000102858	16	MGRN1	17	mahogunin ring finger 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:20254]
ENSG00000102870	16	ZNF629	1	zinc finger protein 629 [Source:HGNC Symbol;Acc:29008]
ENSG00000102882	16	MAPK3	16	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:6877]
ENSG00000102893	16	PHKB	18	phosphorylase kinase, beta [Source:HGNC Symbol;Acc:8927]
ENSG00000102897	16	LYRM1	11	LYR motif containing 1 [Source:HGNC Symbol;Acc:25074]
ENSG00000102898	16	NUTF2	8	nuclear transport factor 2 [Source:HGNC Symbol;Acc:13722]
ENSG00000102900	16	NUP93	21	nucleoporin 93kDa [Source:HGNC Symbol;Acc:28958]
ENSG00000102901	16	CENPT	36	centromere protein T [Source:HGNC Symbol;Acc:25787]
ENSG00000102908	16	NFAT5	12	nuclear factor of activated T-cells 5, tonicity-responsive [Source:HGNC Symbol;Acc:7774]
ENSG00000102910	16	LONP2	9	lon peptidase 2, peroxisomal [Source:HGNC Symbol;Acc:20598]
ENSG00000102921	16	N4BP1	6	NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:29850]
ENSG00000102931	16	ARL2BP	4	ADP-ribosylation factor-like 2 binding protein [Source:HGNC Symbol;Acc:17146]
ENSG00000102935	16	ZNF423	9	zinc finger protein 423 [Source:HGNC Symbol;Acc:16762]
ENSG00000102967	16	DHODH	9	dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:2867]
ENSG00000102974	16	CTCF	3	CCCTC-binding factor (zinc finger protein) [Source:HGNC Symbol;Acc:13723]
ENSG00000102977	16	ACD	13	adrenocortical dysplasia homolog (mouse) [Source:HGNC Symbol;Acc:25070]
ENSG00000102978	16	POLR2C	8	polymerase (RNA) II (DNA directed) polypeptide C, 33kDa [Source:HGNC Symbol;Acc:9189]
ENSG00000102981	16	PARD6A	4	par-6 family cell polarity regulator alpha [Source:HGNC Symbol;Acc:15943]
